t,x,y,z
1768076947.3921466,0.046339569295526004,0.03517504179233097,0.3880083733148243
1768076947.4031994,0.046339569295526004,0.03517504179233097,0.3880083733148243
1768076947.4162247,0.046339569295526004,0.03517504179233097,0.3880083733148243
1768076947.4271429,0.046339569295526004,0.03517504179233097,0.3880083733148243
1768076947.4380736,0.04765407295045135,0.034835064449923014,0.38879703812524713
1768076947.4489892,0.04765407295045135,0.034835064449923014,0.38879703812524713
1768076947.459784,0.04765407295045135,0.034835064449923014,0.38879703812524713
1768076947.4708571,0.04765407295045135,0.034835064449923014,0.38879703812524713
1768076947.4815984,0.04765407295045135,0.034835064449923014,0.38879703812524713
1768076947.4923334,0.04765407295045135,0.034835064449923014,0.38879703812524713
1768076947.503248,0.04765407295045135,0.034835064449923014,0.38879703812524713
1768076947.5146341,0.04765407295045135,0.034835064449923014,0.38879703812524713
1768076947.5253513,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.53635,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.5471487,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.5582204,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.569047,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.5798748,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.5909925,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.6018848,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.6126041,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.6237826,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.6346445,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.6455019,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.656673,0.05039603987077687,0.03573400165892686,0.3848927893824834
1768076947.6675992,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.6784568,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.689631,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.7004483,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.7125118,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.7269566,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.737761,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.7487202,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.7600772,0.0506712974477935,0.03501982001096171,0.38725502261526296
1768076947.7710254,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.7819173,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.7928386,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.8039873,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.8149064,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.82577,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.8364775,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.8472586,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.858082,0.04903905344694872,0.03735552594622969,0.38460020720184585
1768076947.868777,0.052403643315567905,0.03558448990985885,0.3855698682411203
1768076947.880101,0.052403643315567905,0.03558448990985885,0.3855698682411203
1768076947.891114,0.052403643315567905,0.03558448990985885,0.3855698682411203
1768076947.90197,0.052403643315567905,0.03558448990985885,0.3855698682411203
1768076947.912718,0.052403643315567905,0.03558448990985885,0.3855698682411203
1768076947.9250033,0.052403643315567905,0.03558448990985885,0.3855698682411203
1768076947.9358137,0.052403643315567905,0.03558448990985885,0.3855698682411203
1768076947.9465926,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076947.9576402,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076947.968343,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076947.9790783,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076947.9898443,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076948.000516,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076948.011347,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076948.0220962,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076948.0328298,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076948.0436206,0.05293439718384219,0.03453605901397995,0.38729326413267895
1768076948.054604,0.05181259831193867,0.03509542629183948,0.388657439913482
1768076948.0653658,0.05181259831193867,0.03509542629183948,0.388657439913482
1768076948.076277,0.05181259831193867,0.03509542629183948,0.388657439913482
1768076948.0871603,0.05181259831193867,0.03509542629183948,0.388657439913482
1768076948.0979254,0.05181259831193867,0.03509542629183948,0.388657439913482
1768076948.1086056,0.05181259831193867,0.03509542629183948,0.388657439913482
1768076948.120083,0.05181259831193867,0.03509542629183948,0.388657439913482
1768076948.1309328,0.05181259831193867,0.03509542629183948,0.388657439913482
1768076948.1422558,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.1530998,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.1644652,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.1753333,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.1863728,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.1976404,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.2086792,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.220243,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.231131,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.2420895,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.2531981,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.2639928,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.2760136,0.05342430761588349,0.036266706141683716,0.38477047288394567
1768076948.2869408,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.2980974,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.3089378,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.319979,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.3308964,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.3418853,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.3527775,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.3636148,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.3775516,0.05150107209233576,0.03370782791566333,0.39192178967917146
1768076948.3884954,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.3992863,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.410112,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.421019,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.4318502,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.4431603,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.4540076,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.4649503,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.4764676,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.4873598,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.50089,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.5116863,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.522673,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.5337856,0.05328518067540702,0.03786982606991314,0.3815878628138568
1768076948.5446823,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.555528,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.5665724,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.5777984,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.5889037,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.5998409,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.6107635,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.6214898,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.6323793,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.6431623,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.654414,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.6652644,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.6759858,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.6871943,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.6981792,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.7090018,0.05259196441697627,0.03672588066485685,0.3850707063885558
1768076948.719907,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.7307653,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.7419875,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.7527254,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.7635164,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.7743196,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.7872572,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.7983785,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.8092842,0.052989828289903736,0.03733656357272348,0.38358115484379196
1768076948.8201373,0.05381516035602063,0.03888634753184343,0.37944707481912654
1768076948.831041,0.05381516035602063,0.03888634753184343,0.37944707481912654
1768076948.841833,0.05381516035602063,0.03888634753184343,0.37944707481912654
1768076948.8526456,0.05381516035602063,0.03888634753184343,0.37944707481912654
1768076948.8635597,0.05381516035602063,0.03888634753184343,0.37944707481912654
1768076948.874466,0.05381516035602063,0.03888634753184343,0.37944707481912654
1768076948.8880944,0.05381516035602063,0.03888634753184343,0.37944707481912654
1768076948.8989656,0.05381516035602063,0.03888634753184343,0.37944707481912654
1768076948.9098065,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076948.9206905,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076948.9316852,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076948.942491,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076948.9537663,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076948.9648705,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076948.977209,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076948.988099,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076948.99892,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076949.0099554,0.05434889406063337,0.03951145099794144,0.3771130232850336
1768076949.0209255,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.0323558,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.043337,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.0552998,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.066199,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.0770912,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.087883,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.0988233,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.1095233,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.1204605,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.1313686,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.142311,0.05223943667890984,0.03909715598849907,0.3801945911484398
1768076949.153109,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.1639578,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.1750727,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.1862996,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.1973042,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.2080836,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.2194064,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.2304175,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.2415316,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.2525163,0.05264595560775012,0.04038660021539073,0.3769312776970843
1768076949.263402,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.274347,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.2859678,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.2972755,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.3080997,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.3204577,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.3314252,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.3424122,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.35354,0.05252872435854107,0.039829410433481,0.37842476712138934
1768076949.3643343,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.3751497,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.3860974,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.3971777,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.407969,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.4190004,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.430248,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.4410815,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.452268,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.4632509,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.4742172,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.4868567,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.4979043,0.052664167254134024,0.04081315454085911,0.37621103531514694
1768076949.508716,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.5199091,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.5307584,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.5417736,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.5526323,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.563795,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.574741,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.5860763,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.5971277,0.05258561254377073,0.03842622112789068,0.3825513540938016
1768076949.6080823,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.6191165,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.6307864,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.6415963,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.6526244,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.6639738,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.674804,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.6857235,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.696867,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.7077708,0.05178151954070655,0.040369252355659344,0.3788158397758387
1768076949.718914,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.7297413,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.7406247,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.7514896,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.762369,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.7739758,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.7848904,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.7959483,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.8069541,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.8178635,0.05314849122578029,0.03872503260302762,0.3817364919747417
1768076949.828694,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.8394837,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.8502991,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.8611946,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.872426,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.8837507,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.894814,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.9061282,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.9175706,0.05185446318643447,0.04004869815772724,0.37976873324425214
1768076949.9284377,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076949.9393873,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076949.950419,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076949.9613545,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076949.9721315,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076949.9830408,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076949.9939232,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076950.0064735,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076950.0172787,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076950.028226,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076950.03917,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076950.0499723,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076950.060874,0.05201948635115382,0.0431090788078258,0.3718451452724796
1768076950.071731,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.0827472,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.0946538,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.105756,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.1182327,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.1289885,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.1397333,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.1506758,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.1637084,0.05164575613842168,0.042542390456466087,0.37402476345077335
1768076950.1746533,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.1855028,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.1966853,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.2082589,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.2191315,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.2300844,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.2410047,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.251989,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.2628222,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.274093,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.2854016,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.2972882,0.052705015263847896,0.04213159060400046,0.3735457663570252
1768076950.308257,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.319155,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.3299575,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.340635,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.3515418,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.362808,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.3738937,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.384553,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.3955715,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.406583,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.419051,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.4298522,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.4406505,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.451633,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.4625988,0.05206527295503165,0.04198312777304869,0.37581838817942004
1768076950.4734344,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.4844224,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.4952955,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.5061066,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.5168412,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.5300486,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.5410728,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.5522156,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.5628958,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.573888,0.05124244761990065,0.04294684633342555,0.3745812609252591
1768076950.584638,0.05086087746993519,0.04117973240871409,0.3805610986599812
1768076950.5954175,0.05086087746993519,0.04117973240871409,0.3805610986599812
1768076950.6063485,0.05086087746993519,0.04117973240871409,0.3805610986599812
1768076950.6170862,0.05086087746993519,0.04117973240871409,0.3805610986599812
1768076950.6278453,0.05086087746993519,0.04117973240871409,0.3805610986599812
1768076950.6391952,0.05086087746993519,0.04117973240871409,0.3805610986599812
1768076950.6499863,0.05086087746993519,0.04117973240871409,0.3805610986599812
1768076950.6606936,0.05093504133118665,0.04548574612723953,0.36810268963687093
1768076950.6723137,0.05093504133118665,0.04548574612723953,0.36810268963687093
1768076950.6834204,0.05093504133118665,0.04548574612723953,0.36810268963687093
1768076950.6942918,0.05093504133118665,0.04548574612723953,0.36810268963687093
1768076950.705242,0.05093504133118665,0.04548574612723953,0.36810268963687093
1768076950.7162488,0.05093504133118665,0.04548574612723953,0.36810268963687093
1768076950.7270777,0.05093504133118665,0.04548574612723953,0.36810268963687093
1768076950.7379239,0.05093504133118665,0.04548574612723953,0.36810268963687093
1768076950.7489028,0.05093504133118665,0.04548574612723953,0.36810268963687093
