t,x,y,z,event_type
1770586473.0015244,-0.19826208461523595,0.0114448999597105,0.49400087667765735,CV_UPDATE
1770586473.0121915,-0.19826208461523595,0.0114448999597105,0.49400087667765735,CV_UPDATE
1770586473.023157,-0.19826208461523595,0.0114448999597105,0.49400087667765735,CV_UPDATE
1770586473.0338821,-0.19826208461523595,0.0114448999597105,0.49400087667765735,CV_UPDATE
1770586473.044462,-0.19826208461523595,0.0114448999597105,0.49400087667765735,CV_UPDATE
1770586473.0550976,-0.19826208461523595,0.0114448999597105,0.49400087667765735,CV_UPDATE
1770586473.0656953,-0.19826208461523595,0.0114448999597105,0.49400087667765735,CV_UPDATE
1770586473.0760365,-0.19826208461523595,0.0114448999597105,0.49400087667765735,CV_UPDATE
1770586473.0867677,-0.20017442487789,0.015256386859190146,0.4785443527716847,CV_UPDATE
1770586473.0970523,-0.20145249657671016,0.015903855120890542,0.48516078447259003,CV_UPDATE
1770586473.1074257,-0.20130874773921376,0.014776250084602302,0.4852679830947565,CV_UPDATE
1770586473.1176722,-0.20130874773921376,0.014776250084602302,0.4852679830947565,CV_UPDATE
1770586473.1292825,-0.20130874773921376,0.014776250084602302,0.4852679830947565,CV_UPDATE
1770586473.1400685,-0.20130874773921376,0.014776250084602302,0.4852679830947565,CV_UPDATE
1770586473.1504867,-0.2039020932547298,0.015424578106412595,0.48256036812648617,CV_UPDATE
1770586473.1608627,-0.2039020932547298,0.015424578106412595,0.48256036812648617,CV_UPDATE
1770586473.1715798,-0.20034370959802644,0.017034568757974156,0.47774119288613587,CV_UPDATE
1770586473.1820903,-0.20034370959802644,0.017034568757974156,0.47774119288613587,CV_UPDATE
1770586473.1924322,-0.20034370959802644,0.017034568757974156,0.47774119288613587,CV_UPDATE
1770586473.2026973,-0.20034370959802644,0.017034568757974156,0.47774119288613587,CV_UPDATE
1770586473.2131097,-0.2039450222248596,0.01706832758770696,0.47564223022013213,CV_UPDATE
1770586473.2236023,-0.2039450222248596,0.01706832758770696,0.47564223022013213,CV_UPDATE
1770586473.2339237,-0.2039450222248596,0.01706832758770696,0.47564223022013213,CV_UPDATE
1770586473.2445009,-0.2039450222248596,0.01706832758770696,0.47564223022013213,CV_UPDATE
1770586473.2553666,-0.2039450222248596,0.01706832758770696,0.47564223022013213,CV_UPDATE
1770586473.2662199,-0.20707779177955624,0.015063437862909493,0.48242994427158303,CV_UPDATE
1770586473.276544,-0.2081894196860615,0.014352025379916842,0.48483848796725915,CV_UPDATE
1770586473.2873201,-0.20612161544110819,0.015282259422221249,0.4816289488766721,CV_UPDATE
1770586473.297912,-0.20486471482162677,0.01584769580087687,0.4796780525667075,CV_UPDATE
1770586473.308544,-0.20401991276590975,0.01622774320292409,0.4783667943911575,CV_UPDATE
1770586473.3191037,-0.20341308312025386,0.016500734998760827,0.4774249047157624,CV_UPDATE
1770586473.329864,-0.20313645360911964,0.016652081434354933,0.47672996269275775,CV_UPDATE
1770586473.3408408,-0.2029206217927402,0.016770164917071215,0.4761877551803036,CV_UPDATE
1770586473.3513627,-0.20274752894990125,0.016864865531922884,0.47575291549209775,CV_UPDATE
1770586473.3635736,-0.20260562400667292,0.016942502972927407,0.47539642529726234,CV_UPDATE
1770586473.3746474,-0.20305687890967075,0.016949201583788123,0.47552154419472553,CV_UPDATE
1770586473.3853095,-0.2034392399343483,0.016954877505967813,0.4756275609704386,CV_UPDATE
1770586473.3958955,-0.2037673653526886,0.016959748332802865,0.475718539905625,CV_UPDATE
1770586473.4069629,-0.20370831542817228,0.017116355771371203,0.4750316706965718,CV_UPDATE
1770586473.417241,-0.2036566008980058,0.017253508869744714,0.47443012685510283,CV_UPDATE
1770586473.4277458,-0.20361093485089973,0.017374620670062846,0.473898939018484,CV_UPDATE
1770586473.438491,-0.20401302411138192,0.017300129582561514,0.47413400483995083,CV_UPDATE
1770586473.449618,-0.2038085193139798,0.017438096287132814,0.4734841608106577,CV_UPDATE
1770586473.4598384,-0.2036243632526376,0.017562334961398512,0.47289897787880664,CV_UPDATE
1770586473.4704273,-0.20345766274213353,0.017674797458008693,0.47236926252343436,CV_UPDATE
1770586473.4816728,-0.2033060482506796,0.01777708235311569,0.47188748520927226,CV_UPDATE
1770586473.492595,-0.2032152838399934,0.01790944370259526,0.4712740885937422,CV_UPDATE
1770586473.5030236,-0.20313205174554672,0.01803082070771968,0.47071159626165865,CV_UPDATE
1770586473.5135882,-0.20305545169049818,0.018142526238332197,0.4701939240357172,CV_UPDATE
1770586473.5240557,-0.20326781673508582,0.018158871929458722,0.4700509554273799,CV_UPDATE
1770586473.53481,-0.20346450908265593,0.01817401129651687,0.46991853800784983,CV_UPDATE
1770586473.5456746,-0.20364720197488295,0.018188073128553084,0.4697955453156884,CV_UPDATE
1770586473.5568328,-0.20347169733894302,0.018326178956031645,0.46922063153627386,CV_UPDATE
1770586473.567299,-0.20330785414060706,0.01845510831656811,0.4686839180079832,CV_UPDATE
1770586473.578424,-0.20315454748235703,0.018575746399899656,0.4681817198191324,CV_UPDATE
1770586473.5891507,-0.20311967287909194,0.01864110243291062,0.4678141972684142,CV_UPDATE
1770586473.5993931,-0.20308690550261022,0.018702509460905816,0.46746888151834365,CV_UPDATE
1770586473.61,-0.20303744384029263,0.01881658307831275,0.46694672202798465,CV_UPDATE
1770586473.6203644,-0.2029908005063122,0.018924156774499917,0.466454315215139,CV_UPDATE
1770586473.6308346,-0.20294674129055787,0.019025770709125468,0.4659891885581297,CV_UPDATE
1770586473.6414864,-0.20290505723468247,0.01912190680360948,0.46554913611443627,CV_UPDATE
1770586473.65228,-0.2028655613182231,0.019212996383947346,0.4651321835365535,CV_UPDATE
1770586473.6630883,-0.202828085653245,0.019299426650712943,0.4647365584562606,CV_UPDATE
1770586473.6735194,-0.2027829626354785,0.019379004243914023,0.4643679277540688,CV_UPDATE
1770586473.6840184,-0.20274003538499988,0.019454709448151548,0.4640172352855603,CV_UPDATE
1770586473.694841,-0.20268679815992685,0.01953443552776346,0.46364755436566485,CV_UPDATE
1770586473.7050061,-0.2026360313397296,0.019610462021314494,0.46329502801281786,CV_UPDATE
1770586473.7157624,-0.20258756686965468,0.019683040601325797,0.46295848924966915,CV_UPDATE
1770586473.7268975,-0.20254125160002653,0.019752400619030615,0.46263687460018554,CV_UPDATE
1770586473.7376025,-0.20273919131315377,0.0197396528050262,0.4626040888548798,CV_UPDATE
1770586473.7483106,-0.2026804982914595,0.019811340250450254,0.46227902006740146,CV_UPDATE
1770586473.7587495,-0.20262424572804777,0.019880046928912813,0.46196746765362284,CV_UPDATE
1770586473.7693994,-0.2025702845114145,0.01994595496466814,0.4616686057658637,CV_UPDATE
1770586473.7799048,-0.2025184774351658,0.020009231941111875,0.4613816744923864,CV_UPDATE
1770586473.7906513,-0.2024676881994303,0.020092700538474846,0.46102258904603216,CV_UPDATE
1770586473.8009791,-0.20241884864644857,0.020172964967033098,0.4606772880697875,CV_UPDATE
1770586473.811688,-0.2023718486246526,0.02025020625327277,0.46034499278003044,CV_UPDATE
1770586473.8226454,-0.20232658612676774,0.020324592039096926,0.46002498197418307,CV_UPDATE
1770586473.8337007,-0.20226704212554714,0.020406113080138198,0.4596894792121406,CV_UPDATE
1770586473.844072,-0.2022096209051187,0.02048472784520652,0.4593659373328804,CV_UPDATE
1770586473.8547666,-0.202296002995989,0.020481863738450103,0.4592738874708858,CV_UPDATE
1770586473.86526,-0.20237941152090846,0.02047909822400888,0.45918500627883946,CV_UPDATE
1770586473.8760104,-0.20245999742231122,0.0204764262971968,0.459099132910551,CV_UPDATE
1770586473.8872223,-0.2023553436816043,0.020564342494081768,0.4587566326537022,CV_UPDATE
1770586473.8978338,-0.20225411559525766,0.0206493809103813,0.4584253435345571,CV_UPDATE
1770586473.9087894,-0.20215614767272252,0.02073168056931209,0.4581047239522605,CV_UPDATE
1770586473.9195921,-0.2020612849141346,0.020811371681208623,0.4577942666388164,CV_UPDATE
1770586473.9303756,-0.20235346822226144,0.020724265424241817,0.4580671427504979,CV_UPDATE
1770586473.9406235,-0.2022888081183029,0.020794186550415268,0.4577913692750324,CV_UPDATE
1770586473.9509842,-0.20222610444714192,0.020861992060063048,0.4575239399289304,CV_UPDATE
1770586473.961316,-0.20216526973786353,0.020927776541107314,0.45726448165126665,CV_UPDATE
1770586473.97178,-0.20210622165734515,0.02099162902564514,0.4570126432936517,CV_UPDATE
1770586473.9828892,-0.20204888263849155,0.021053633391961903,0.4567680940346653,CV_UPDATE
1770586473.9935443,-0.20204268358327043,0.021074053703118573,0.4566608977400734,CV_UPDATE
1770586474.0038164,-0.2020366589037236,0.021093899603272244,0.456556716812418,CV_UPDATE
1770586474.0148318,-0.20222293468009478,0.021057988890026556,0.4566719391003755,CV_UPDATE
1770586474.025341,-0.20240411399199615,0.021023060686035197,0.4567840089317542,CV_UPDATE
1770586474.0356581,-0.20258040317402165,0.02098907521359556,0.45689305393637497,CV_UPDATE
1770586474.046368,-0.20275199757090664,0.020955994813657647,0.45699919494619895,CV_UPDATE
1770586474.0570602,-0.20291908225959493,0.020923783806622173,0.45710254644196713,CV_UPDATE
1770586474.0683694,-0.20308183271511362,0.020892408363971538,0.4572032169650824,CV_UPDATE
1770586474.0791645,-0.20324041542529253,0.02086183638976266,0.45730130949784903,CV_UPDATE
1770586474.0895894,-0.203394988458855,0.020832037411109002,0.45739692181486935,CV_UPDATE
1770586474.1004002,-0.20354570199095526,0.020802982476866173,0.4574901468081189,CV_UPDATE
1770586474.110837,-0.2036926987898348,0.020774644063813054,0.4575810727879714,CV_UPDATE
1770586474.1210911,-0.20383611466791335,0.020746995989689366,0.45766978376222456,CV_UPDATE
1770586474.1315615,-0.20397607890031014,0.020720013332512097,0.45775635969497946,CV_UPDATE
1770586474.1419454,-0.20411271461350605,0.020693672355648198,0.45784087674705054,CV_UPDATE
1770586474.1524365,-0.20424613914660333,0.020667950438170057,0.45792340749942545,CV_UPDATE
1770586474.1632328,-0.20437646438741033,0.020642826010064227,0.45800402116115285,CV_UPDATE
1770586474.173683,-0.20461865055504097,0.020564624798312076,0.4582711593614354,CV_UPDATE
1770586474.1843781,-0.20485533873929745,0.020488198869460086,0.45853223313038355,CV_UPDATE
1770586474.19512,-0.20508671405746515,0.020413488449673237,0.45878744665760446,CV_UPDATE
1770586474.2056851,-0.2053129534085259,0.020340436418782876,0.4590369950676839,CV_UPDATE
1770586474.2162092,-0.20553422592421758,0.02026898816464093,0.45928106491771775,CV_UPDATE
1770586474.2265596,-0.20575069339070856,0.020199091446962438,0.45951983466243057,CV_UPDATE
1770586474.2370052,-0.20596251064309665,0.020130696269942988,0.45975347508931924,CV_UPDATE
1770586474.2474267,-0.20616982593475383,0.02006375476299834,0.4599821497260509,CV_UPDATE
1770586474.2581053,-0.2063727812833688,0.019998221069028346,0.46020601522215726,CV_UPDATE
1770586474.268611,-0.20689018221733424,0.019778061754582167,0.4609354862361657,CV_UPDATE
1770586474.2791648,-0.20689424482265578,0.019779118389758633,0.46090075578823575,CV_UPDATE
1770586474.2895818,-0.2068414734093574,0.019781379526295998,0.4608053991536289,CV_UPDATE
1770586474.2999582,-0.20678976700944549,0.019783595029401732,0.4607119669717891,CV_UPDATE
1770586474.3104348,-0.20680272900018476,0.019775296103646044,0.46069667936480363,CV_UPDATE
1770586474.3209498,-0.20677273082972514,0.019789514893683535,0.46060430505044836,CV_UPDATE
1770586474.331555,-0.20674332028258502,0.0198034551569818,0.46051374022315195,CV_UPDATE
1770586474.3420713,-0.20668369946486445,0.019822828597461893,0.4603981605251499,CV_UPDATE
1770586474.3525856,-0.2066252240999339,0.019841829829671476,0.4602848013785024,CV_UPDATE
1770586474.363517,-0.20656786149170991,0.019860469478014082,0.4601735993992507,CV_UPDATE
1770586474.3740869,-0.20651158017676066,0.01987875776635023,0.4600644935930291,CV_UPDATE
1770586474.3842902,-0.2064822364618308,0.019887991671789076,0.4599887401524482,CV_UPDATE
1770586474.3948088,-0.20645343564634464,0.0198970547371643,0.4599143882556338,CV_UPDATE
1770586474.4058106,-0.20642516280181145,0.01990595166018617,0.45984139936334395,CV_UPDATE
1770586474.4167926,-0.2064267054069991,0.01987748306093865,0.45985820955551826,CV_UPDATE
1770586474.4274933,-0.2064282202425164,0.01984952694772619,0.45987471713397204,CV_UPDATE
1770586474.4379256,-0.20642970805153027,0.019822069605489864,0.4598909301971992,CV_UPDATE
